split,target,reference,metric,mean_diff,ci95,lower95,target_better_seeds,seeds
combined_hard_shift,causal_scene_flow_model_v5,learned_correlation_classifier,mask_f1,0.01728,0.00534,0.01195,10,10
combined_hard_shift,causal_scene_flow_model_v5,learned_correlation_classifier,target_success,0.03594,0.04589,-0.00995,8,10
combined_hard_shift,causal_scene_flow_model_v5,learned_correlation_classifier,causal_utility,0.04681,0.03261,0.01420,8,10
combined_hard_shift,causal_scene_flow_model_v5,learned_correlation_classifier,passive_false_attribution,-0.05001,0.00959,-0.05960,10,10
combined_hard_shift,causal_scene_flow_model_v5,learned_correlation_classifier,effect_error,0.17927,0.02184,0.15743,0,10
combined_hard_shift,causal_scene_flow_model_v5,learned_correlation_classifier,unsafe_contact,-0.03750,0.02509,-0.06259,8,10
combined_hard_shift,causal_scene_flow_model_v5,learned_correlation_classifier,risk_upper,0.00354,0.00263,0.00090,2,10
combined_hard_shift,causal_scene_flow_model_v5,learned_correlation_classifier,intervention_consistency,0.08454,0.00168,0.08286,10,10
combined_hard_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,mask_f1,-0.00831,0.00410,-0.01241,2,10
combined_hard_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,target_success,-0.03906,0.05939,-0.09845,3,10
combined_hard_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,causal_utility,-0.03101,0.04679,-0.07780,4,10
combined_hard_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,passive_false_attribution,-0.00565,0.00554,-0.01119,7,10
combined_hard_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,effect_error,0.17800,0.02109,0.15690,0,10
combined_hard_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,unsafe_contact,-0.00313,0.03056,-0.03368,5,10
combined_hard_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,risk_upper,-0.00921,0.00153,-0.01074,10,10
combined_hard_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,intervention_consistency,0.05447,0.00172,0.05275,10,10
combined_hard_shift,causal_scene_flow_model_v5,contrastive_action_flow,mask_f1,0.01399,0.00630,0.00768,10,10
combined_hard_shift,causal_scene_flow_model_v5,contrastive_action_flow,target_success,-0.02031,0.03794,-0.05825,3,10
combined_hard_shift,causal_scene_flow_model_v5,contrastive_action_flow,causal_utility,-0.00301,0.02892,-0.03193,3,10
combined_hard_shift,causal_scene_flow_model_v5,contrastive_action_flow,passive_false_attribution,0.02280,0.00767,0.01513,1,10
combined_hard_shift,causal_scene_flow_model_v5,contrastive_action_flow,effect_error,0.24056,0.02195,0.21861,0,10
combined_hard_shift,causal_scene_flow_model_v5,contrastive_action_flow,unsafe_contact,-0.04375,0.02575,-0.06950,8,10
combined_hard_shift,causal_scene_flow_model_v5,contrastive_action_flow,risk_upper,0.02910,0.00219,0.02690,0,10
combined_hard_shift,causal_scene_flow_model_v5,contrastive_action_flow,intervention_consistency,0.08656,0.00276,0.08380,10,10
combined_hard_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,mask_f1,0.04846,0.00577,0.04269,10,10
combined_hard_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,target_success,0.02500,0.05308,-0.02808,5,10
combined_hard_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,causal_utility,0.06963,0.04256,0.02708,9,10
combined_hard_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,passive_false_attribution,-0.15850,0.01399,-0.17249,10,10
combined_hard_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,effect_error,0.09203,0.02047,0.07156,0,10
combined_hard_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,unsafe_contact,-0.05469,0.02633,-0.08101,9,10
combined_hard_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,risk_upper,-0.02901,0.00375,-0.03277,10,10
combined_hard_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,intervention_consistency,0.09330,0.00225,0.09104,10,10
combined_hard_shift,causal_scene_flow_model_v5,world_model_flow_predictor,mask_f1,-0.01188,0.00194,-0.01382,0,10
combined_hard_shift,causal_scene_flow_model_v5,world_model_flow_predictor,target_success,-0.03281,0.07466,-0.10747,4,10
combined_hard_shift,causal_scene_flow_model_v5,world_model_flow_predictor,causal_utility,-0.02752,0.05586,-0.08339,3,10
combined_hard_shift,causal_scene_flow_model_v5,world_model_flow_predictor,passive_false_attribution,0.04059,0.00384,0.03675,0,10
combined_hard_shift,causal_scene_flow_model_v5,world_model_flow_predictor,effect_error,0.03930,0.00402,0.03528,0,10
combined_hard_shift,causal_scene_flow_model_v5,world_model_flow_predictor,unsafe_contact,0.00000,0.02328,-0.02328,4,10
combined_hard_shift,causal_scene_flow_model_v5,world_model_flow_predictor,risk_upper,0.01399,0.00089,0.01311,0,10
combined_hard_shift,causal_scene_flow_model_v5,world_model_flow_predictor,intervention_consistency,0.03812,0.00101,0.03711,10,10
combined_hard_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,mask_f1,-0.01259,0.00127,-0.01386,0,10
combined_hard_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,target_success,-0.03281,0.03693,-0.06975,3,10
combined_hard_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,causal_utility,-0.02201,0.02866,-0.05067,4,10
combined_hard_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,passive_false_attribution,0.02913,0.00288,0.02625,0,10
combined_hard_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,effect_error,0.00918,0.00276,0.00642,0,10
combined_hard_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,unsafe_contact,-0.01406,0.01852,-0.03258,6,10
combined_hard_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,risk_upper,0.03773,0.00069,0.03705,0,10
combined_hard_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,intervention_consistency,0.01633,0.00076,0.01557,10,10
combined_hard_shift,causal_scene_flow_model_v5,oracle_causal_mask,mask_f1,-0.23950,0.00576,-0.24526,0,10
combined_hard_shift,causal_scene_flow_model_v5,oracle_causal_mask,target_success,-0.39063,0.04744,-0.43807,0,10
combined_hard_shift,causal_scene_flow_model_v5,oracle_causal_mask,causal_utility,-0.43330,0.03626,-0.46956,0,10
combined_hard_shift,causal_scene_flow_model_v5,oracle_causal_mask,passive_false_attribution,0.27090,0.00804,0.26286,0,10
combined_hard_shift,causal_scene_flow_model_v5,oracle_causal_mask,effect_error,0.54288,0.02186,0.52103,0,10
combined_hard_shift,causal_scene_flow_model_v5,oracle_causal_mask,unsafe_contact,0.08750,0.01385,0.07365,0,10
combined_hard_shift,causal_scene_flow_model_v5,oracle_causal_mask,risk_upper,0.19273,0.00207,0.19066,0,10
combined_hard_shift,causal_scene_flow_model_v5,oracle_causal_mask,intervention_consistency,-0.20799,0.00384,-0.21183,0,10
distractor_contact_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,mask_f1,0.34912,0.00792,0.34120,10,10
distractor_contact_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,target_success,0.52187,0.03330,0.48858,10,10
distractor_contact_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,causal_utility,0.64481,0.03524,0.60957,10,10
distractor_contact_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,passive_false_attribution,-0.70349,0.01184,-0.71533,10,10
distractor_contact_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,effect_error,-0.24090,0.03372,-0.27462,10,10
distractor_contact_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,unsafe_contact,-0.21875,0.04473,-0.26348,10,10
distractor_contact_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,risk_upper,-0.20770,0.00317,-0.21087,10,10
distractor_contact_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,intervention_consistency,0.38351,0.00720,0.37631,10,10
distractor_contact_shift,causal_scene_flow_model_v5,action_direction_projection,mask_f1,0.16157,0.01286,0.14870,10,10
distractor_contact_shift,causal_scene_flow_model_v5,action_direction_projection,target_success,0.23438,0.05402,0.18036,10,10
distractor_contact_shift,causal_scene_flow_model_v5,action_direction_projection,causal_utility,0.26293,0.04163,0.22130,10,10
distractor_contact_shift,causal_scene_flow_model_v5,action_direction_projection,passive_false_attribution,-0.24693,0.03079,-0.27772,10,10
distractor_contact_shift,causal_scene_flow_model_v5,action_direction_projection,effect_error,0.06356,0.01322,0.05034,0,10
distractor_contact_shift,causal_scene_flow_model_v5,action_direction_projection,unsafe_contact,-0.08750,0.05576,-0.14326,9,10
distractor_contact_shift,causal_scene_flow_model_v5,action_direction_projection,risk_upper,-0.07118,0.00918,-0.08036,10,10
distractor_contact_shift,causal_scene_flow_model_v5,action_direction_projection,intervention_consistency,0.13081,0.00589,0.12493,10,10
distractor_contact_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,mask_f1,0.22694,0.00671,0.22023,10,10
distractor_contact_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,target_success,0.40156,0.06473,0.33683,10,10
distractor_contact_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,causal_utility,0.48269,0.04922,0.43347,10,10
distractor_contact_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,passive_false_attribution,-0.59748,0.01125,-0.60873,10,10
distractor_contact_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,effect_error,-0.20763,0.03134,-0.23897,10,10
distractor_contact_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,unsafe_contact,-0.15781,0.04688,-0.20469,9,10
distractor_contact_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,risk_upper,-0.15928,0.00298,-0.16225,10,10
distractor_contact_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,intervention_consistency,0.20269,0.00609,0.19660,10,10
distractor_contact_shift,causal_scene_flow_model_v5,temporal_difference_mask,mask_f1,0.35044,0.00919,0.34126,10,10
distractor_contact_shift,causal_scene_flow_model_v5,temporal_difference_mask,target_success,0.52656,0.06023,0.46633,10,10
distractor_contact_shift,causal_scene_flow_model_v5,temporal_difference_mask,causal_utility,0.64451,0.05353,0.59098,10,10
distractor_contact_shift,causal_scene_flow_model_v5,temporal_difference_mask,passive_false_attribution,-0.68015,0.01271,-0.69286,10,10
distractor_contact_shift,causal_scene_flow_model_v5,temporal_difference_mask,effect_error,-0.26373,0.03249,-0.29622,10,10
distractor_contact_shift,causal_scene_flow_model_v5,temporal_difference_mask,unsafe_contact,-0.21875,0.05343,-0.27218,10,10
distractor_contact_shift,causal_scene_flow_model_v5,temporal_difference_mask,risk_upper,-0.20538,0.00341,-0.20879,10,10
distractor_contact_shift,causal_scene_flow_model_v5,temporal_difference_mask,intervention_consistency,0.36378,0.00681,0.35698,10,10
distractor_contact_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,mask_f1,0.10102,0.00728,0.09374,10,10
distractor_contact_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,target_success,0.17813,0.05558,0.12255,10,10
distractor_contact_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,causal_utility,0.22135,0.04979,0.17156,10,10
distractor_contact_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,passive_false_attribution,-0.16701,0.01065,-0.17766,10,10
distractor_contact_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,effect_error,-0.05290,0.02202,-0.07492,9,10
distractor_contact_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,unsafe_contact,-0.10312,0.03879,-0.14192,10,10
distractor_contact_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,risk_upper,-0.03918,0.00283,-0.04201,10,10
distractor_contact_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,intervention_consistency,0.16798,0.00534,0.16264,10,10
distractor_contact_shift,causal_scene_flow_model_v5,learned_correlation_classifier,mask_f1,0.00456,0.00295,0.00161,8,10
distractor_contact_shift,causal_scene_flow_model_v5,learned_correlation_classifier,target_success,0.03906,0.04548,-0.00642,7,10
distractor_contact_shift,causal_scene_flow_model_v5,learned_correlation_classifier,causal_utility,0.05179,0.03305,0.01874,8,10
distractor_contact_shift,causal_scene_flow_model_v5,learned_correlation_classifier,passive_false_attribution,-0.01575,0.00659,-0.02235,10,10
distractor_contact_shift,causal_scene_flow_model_v5,learned_correlation_classifier,effect_error,0.13361,0.01473,0.11888,0,10
distractor_contact_shift,causal_scene_flow_model_v5,learned_correlation_classifier,unsafe_contact,-0.05937,0.03349,-0.09286,8,10
distractor_contact_shift,causal_scene_flow_model_v5,learned_correlation_classifier,risk_upper,0.00837,0.00204,0.00633,0,10
distractor_contact_shift,causal_scene_flow_model_v5,learned_correlation_classifier,intervention_consistency,0.07057,0.00223,0.06834,10,10
distractor_contact_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,mask_f1,-0.00929,0.00203,-0.01132,0,10
distractor_contact_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,target_success,0.04063,0.07615,-0.03552,6,10
distractor_contact_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,causal_utility,0.03409,0.06223,-0.02815,6,10
distractor_contact_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,passive_false_attribution,0.00935,0.00419,0.00516,1,10
distractor_contact_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,effect_error,0.12310,0.01111,0.11199,0,10
distractor_contact_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,unsafe_contact,-0.02656,0.04876,-0.07532,6,10
distractor_contact_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,risk_upper,-0.00928,0.00122,-0.01051,10,10
distractor_contact_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,intervention_consistency,0.05069,0.00199,0.04870,10,10
distractor_contact_shift,causal_scene_flow_model_v5,contrastive_action_flow,mask_f1,-0.01225,0.00285,-0.01510,0,10
distractor_contact_shift,causal_scene_flow_model_v5,contrastive_action_flow,target_success,-0.00156,0.06167,-0.06323,4,10
distractor_contact_shift,causal_scene_flow_model_v5,contrastive_action_flow,causal_utility,-0.00118,0.04714,-0.04832,5,10
distractor_contact_shift,causal_scene_flow_model_v5,contrastive_action_flow,passive_false_attribution,0.04216,0.00464,0.03752,0,10
distractor_contact_shift,causal_scene_flow_model_v5,contrastive_action_flow,effect_error,0.19495,0.01621,0.17874,0,10
distractor_contact_shift,causal_scene_flow_model_v5,contrastive_action_flow,unsafe_contact,-0.02969,0.02831,-0.05800,7,10
distractor_contact_shift,causal_scene_flow_model_v5,contrastive_action_flow,risk_upper,0.03077,0.00137,0.02939,0,10
distractor_contact_shift,causal_scene_flow_model_v5,contrastive_action_flow,intervention_consistency,0.06622,0.00243,0.06379,10,10
distractor_contact_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,mask_f1,0.05376,0.00714,0.04661,10,10
distractor_contact_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,target_success,0.11562,0.04239,0.07324,9,10
distractor_contact_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,causal_utility,0.13914,0.03926,0.09988,10,10
distractor_contact_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,passive_false_attribution,-0.12119,0.01416,-0.13535,10,10
distractor_contact_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,effect_error,0.02287,0.01771,0.00516,3,10
distractor_contact_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,unsafe_contact,-0.07344,0.03098,-0.10442,9,10
distractor_contact_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,risk_upper,-0.02347,0.00400,-0.02747,10,10
distractor_contact_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,intervention_consistency,0.08325,0.00271,0.08054,10,10
distractor_contact_shift,causal_scene_flow_model_v5,world_model_flow_predictor,mask_f1,-0.01371,0.00249,-0.01620,0,10
distractor_contact_shift,causal_scene_flow_model_v5,world_model_flow_predictor,target_success,0.00938,0.04593,-0.03655,5,10
distractor_contact_shift,causal_scene_flow_model_v5,world_model_flow_predictor,causal_utility,-0.00374,0.03680,-0.04054,5,10
distractor_contact_shift,causal_scene_flow_model_v5,world_model_flow_predictor,passive_false_attribution,0.03822,0.00334,0.03488,0,10
distractor_contact_shift,causal_scene_flow_model_v5,world_model_flow_predictor,effect_error,0.04702,0.00628,0.04074,0,10
distractor_contact_shift,causal_scene_flow_model_v5,world_model_flow_predictor,unsafe_contact,0.01406,0.03369,-0.01962,3,10
distractor_contact_shift,causal_scene_flow_model_v5,world_model_flow_predictor,risk_upper,0.01084,0.00077,0.01007,0,10
distractor_contact_shift,causal_scene_flow_model_v5,world_model_flow_predictor,intervention_consistency,0.03637,0.00095,0.03542,10,10
distractor_contact_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,mask_f1,-0.01028,0.00212,-0.01241,0,10
distractor_contact_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,target_success,0.01094,0.05536,-0.04442,4,10
distractor_contact_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,causal_utility,0.00451,0.04503,-0.04051,6,10
distractor_contact_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,passive_false_attribution,0.02504,0.00351,0.02153,0,10
distractor_contact_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,effect_error,0.02139,0.00452,0.01686,0,10
distractor_contact_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,unsafe_contact,-0.00156,0.04318,-0.04474,5,10
distractor_contact_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,risk_upper,0.03399,0.00087,0.03312,0,10
distractor_contact_shift,causal_scene_flow_model_v5,causal_scene_flow_model_v4,intervention_consistency,0.01856,0.00070,0.01786,10,10
distractor_contact_shift,causal_scene_flow_model_v5,oracle_causal_mask,mask_f1,-0.22276,0.00808,-0.23085,0,10
distractor_contact_shift,causal_scene_flow_model_v5,oracle_causal_mask,target_success,-0.30156,0.04284,-0.34440,0,10
distractor_contact_shift,causal_scene_flow_model_v5,oracle_causal_mask,causal_utility,-0.36180,0.03805,-0.39985,0,10
distractor_contact_shift,causal_scene_flow_model_v5,oracle_causal_mask,passive_false_attribution,0.29185,0.01221,0.27965,0,10
distractor_contact_shift,causal_scene_flow_model_v5,oracle_causal_mask,effect_error,0.47515,0.01685,0.45830,0,10
distractor_contact_shift,causal_scene_flow_model_v5,oracle_causal_mask,unsafe_contact,0.08281,0.03478,0.04803,0,10
distractor_contact_shift,causal_scene_flow_model_v5,oracle_causal_mask,risk_upper,0.19082,0.00327,0.18755,0,10
distractor_contact_shift,causal_scene_flow_model_v5,oracle_causal_mask,intervention_consistency,-0.18098,0.00558,-0.18656,0,10
ego_motion_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,mask_f1,0.30127,0.00614,0.29514,10,10
ego_motion_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,target_success,0.38437,0.04547,0.33891,10,10
ego_motion_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,causal_utility,0.47129,0.03314,0.43815,10,10
ego_motion_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,passive_false_attribution,-0.46372,0.00852,-0.47224,10,10
ego_motion_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,effect_error,-0.27675,0.02505,-0.30180,10,10
ego_motion_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,unsafe_contact,-0.12656,0.02756,-0.15412,10,10
ego_motion_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,risk_upper,-0.13327,0.00234,-0.13561,10,10
ego_motion_shift,causal_scene_flow_model_v5,flow_magnitude_threshold,intervention_consistency,0.30178,0.00496,0.29682,10,10
ego_motion_shift,causal_scene_flow_model_v5,action_direction_projection,mask_f1,0.19750,0.01323,0.18427,10,10
ego_motion_shift,causal_scene_flow_model_v5,action_direction_projection,target_success,0.21718,0.06528,0.15191,10,10
ego_motion_shift,causal_scene_flow_model_v5,action_direction_projection,causal_utility,0.25362,0.05321,0.20041,10,10
ego_motion_shift,causal_scene_flow_model_v5,action_direction_projection,passive_false_attribution,-0.21224,0.02606,-0.23830,10,10
ego_motion_shift,causal_scene_flow_model_v5,action_direction_projection,effect_error,-0.04141,0.01010,-0.05151,10,10
ego_motion_shift,causal_scene_flow_model_v5,action_direction_projection,unsafe_contact,-0.07344,0.03387,-0.10731,9,10
ego_motion_shift,causal_scene_flow_model_v5,action_direction_projection,risk_upper,-0.05998,0.00777,-0.06775,10,10
ego_motion_shift,causal_scene_flow_model_v5,action_direction_projection,intervention_consistency,0.13002,0.00680,0.12322,10,10
ego_motion_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,mask_f1,0.17142,0.00540,0.16601,10,10
ego_motion_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,target_success,0.25469,0.06092,0.19377,10,10
ego_motion_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,causal_utility,0.31215,0.04644,0.26571,10,10
ego_motion_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,passive_false_attribution,-0.35581,0.00807,-0.36388,10,10
ego_motion_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,effect_error,-0.17367,0.02069,-0.19436,10,10
ego_motion_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,unsafe_contact,-0.09844,0.03448,-0.13292,9,10
ego_motion_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,risk_upper,-0.08883,0.00210,-0.09093,10,10
ego_motion_shift,causal_scene_flow_model_v5,rigid_scene_flow_cluster,intervention_consistency,0.14907,0.00385,0.14522,10,10
ego_motion_shift,causal_scene_flow_model_v5,temporal_difference_mask,mask_f1,0.31289,0.00537,0.30752,10,10
ego_motion_shift,causal_scene_flow_model_v5,temporal_difference_mask,target_success,0.43750,0.02887,0.40863,10,10
ego_motion_shift,causal_scene_flow_model_v5,temporal_difference_mask,causal_utility,0.53418,0.02537,0.50881,10,10
ego_motion_shift,causal_scene_flow_model_v5,temporal_difference_mask,passive_false_attribution,-0.57413,0.00996,-0.58409,10,10
ego_motion_shift,causal_scene_flow_model_v5,temporal_difference_mask,effect_error,-0.30727,0.02314,-0.33041,10,10
ego_motion_shift,causal_scene_flow_model_v5,temporal_difference_mask,unsafe_contact,-0.15156,0.04544,-0.19700,10,10
ego_motion_shift,causal_scene_flow_model_v5,temporal_difference_mask,risk_upper,-0.16387,0.00248,-0.16635,10,10
ego_motion_shift,causal_scene_flow_model_v5,temporal_difference_mask,intervention_consistency,0.29972,0.00387,0.29585,10,10
ego_motion_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,mask_f1,0.01349,0.00298,0.01050,10,10
ego_motion_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,target_success,0.07031,0.03934,0.03097,9,10
ego_motion_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,causal_utility,0.07082,0.02957,0.04124,10,10
ego_motion_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,passive_false_attribution,0.00019,0.00436,-0.00417,5,10
ego_motion_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,effect_error,0.06451,0.01350,0.05101,0,10
ego_motion_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,unsafe_contact,-0.02031,0.02741,-0.04772,7,10
ego_motion_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,risk_upper,0.00835,0.00118,0.00718,0,10
ego_motion_shift,causal_scene_flow_model_v5,noncausal_flow_transformer_proxy,intervention_consistency,0.13351,0.00280,0.13070,10,10
ego_motion_shift,causal_scene_flow_model_v5,learned_correlation_classifier,mask_f1,-0.01386,0.00456,-0.01841,0,10
ego_motion_shift,causal_scene_flow_model_v5,learned_correlation_classifier,target_success,0.02969,0.03636,-0.00668,8,10
ego_motion_shift,causal_scene_flow_model_v5,learned_correlation_classifier,causal_utility,0.02729,0.02994,-0.00265,8,10
ego_motion_shift,causal_scene_flow_model_v5,learned_correlation_classifier,passive_false_attribution,0.02975,0.00618,0.02356,0,10
ego_motion_shift,causal_scene_flow_model_v5,learned_correlation_classifier,effect_error,0.11568,0.01090,0.10478,0,10
ego_motion_shift,causal_scene_flow_model_v5,learned_correlation_classifier,unsafe_contact,-0.02969,0.03145,-0.06114,7,10
ego_motion_shift,causal_scene_flow_model_v5,learned_correlation_classifier,risk_upper,0.02101,0.00180,0.01921,0,10
ego_motion_shift,causal_scene_flow_model_v5,learned_correlation_classifier,intervention_consistency,0.07123,0.00161,0.06962,10,10
ego_motion_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,mask_f1,-0.01833,0.00262,-0.02095,0,10
ego_motion_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,target_success,0.02343,0.03424,-0.01080,7,10
ego_motion_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,causal_utility,0.00503,0.02981,-0.02479,5,10
ego_motion_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,passive_false_attribution,0.03426,0.00357,0.03069,0,10
ego_motion_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,effect_error,0.11064,0.01060,0.10005,0,10
ego_motion_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,unsafe_contact,0.01250,0.03123,-0.01873,3,10
ego_motion_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,risk_upper,-0.00505,0.00104,-0.00610,10,10
ego_motion_shift,causal_scene_flow_model_v5,calibrated_tree_flow_proxy,intervention_consistency,0.05670,0.00136,0.05534,10,10
ego_motion_shift,causal_scene_flow_model_v5,contrastive_action_flow,mask_f1,-0.04497,0.00465,-0.04962,0,10
ego_motion_shift,causal_scene_flow_model_v5,contrastive_action_flow,target_success,-0.04531,0.02560,-0.07092,1,10
ego_motion_shift,causal_scene_flow_model_v5,contrastive_action_flow,causal_utility,-0.06164,0.02156,-0.08320,0,10
ego_motion_shift,causal_scene_flow_model_v5,contrastive_action_flow,passive_false_attribution,0.09185,0.00616,0.08569,0,10
ego_motion_shift,causal_scene_flow_model_v5,contrastive_action_flow,effect_error,0.18051,0.01408,0.16643,0,10
ego_motion_shift,causal_scene_flow_model_v5,contrastive_action_flow,unsafe_contact,0.02188,0.02337,-0.00149,2,10
ego_motion_shift,causal_scene_flow_model_v5,contrastive_action_flow,risk_upper,0.04287,0.00158,0.04129,0,10
ego_motion_shift,causal_scene_flow_model_v5,contrastive_action_flow,intervention_consistency,0.05836,0.00213,0.05623,10,10
ego_motion_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,mask_f1,0.01848,0.00402,0.01446,10,10
ego_motion_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,target_success,0.05312,0.05760,-0.00448,7,10
ego_motion_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,causal_utility,0.05224,0.04262,0.00962,8,10
ego_motion_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,passive_false_attribution,-0.03351,0.00602,-0.03952,10,10
ego_motion_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,effect_error,0.06866,0.01104,0.05762,0,10
ego_motion_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,unsafe_contact,-0.01094,0.02960,-0.04054,5,10
ego_motion_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,risk_upper,0.00222,0.00172,0.00051,3,10
ego_motion_shift,causal_scene_flow_model_v5,scene_flow_transformer_proxy,intervention_consistency,0.06881,0.00124,0.06758,10,10
ego_motion_shift,causal_scene_flow_model_v5,world_model_flow_predictor,mask_f1,-0.02203,0.00261,-0.02464,0,10
