split,risk_budget,method,seed,rows,coverage,fixed_risk_success,executed_success,false_safe_rate,unsafe_contact,mask_f1,causal_utility,risk_upper
combined_hard_shift,0.20,contrastive_action_flow,0,64,0.57812,0.37500,0.64865,0.10811,0.10811,0.75509,0.39785,0.18541
combined_hard_shift,0.20,contrastive_action_flow,1,64,0.53125,0.34375,0.64706,0.11765,0.11765,0.73682,0.37103,0.18787
combined_hard_shift,0.20,contrastive_action_flow,2,64,0.67188,0.46875,0.69767,0.06977,0.06977,0.75379,0.46904,0.18349
combined_hard_shift,0.20,contrastive_action_flow,3,64,0.65625,0.50000,0.76190,0.11905,0.11905,0.75803,0.48214,0.17926
combined_hard_shift,0.20,contrastive_action_flow,4,64,0.68750,0.53125,0.77273,0.13636,0.13636,0.75912,0.49980,0.17896
combined_hard_shift,0.20,contrastive_action_flow,5,64,0.46875,0.32812,0.70000,0.06667,0.06667,0.74361,0.37366,0.18876
combined_hard_shift,0.20,contrastive_action_flow,6,64,0.57812,0.37500,0.64865,0.13514,0.13514,0.74846,0.38853,0.19027
combined_hard_shift,0.20,contrastive_action_flow,7,64,0.64062,0.48438,0.75610,0.04878,0.04878,0.74558,0.48276,0.18852
combined_hard_shift,0.20,contrastive_action_flow,8,64,0.53125,0.31250,0.58824,0.08824,0.08824,0.73553,0.35211,0.19107
combined_hard_shift,0.20,contrastive_action_flow,9,64,0.59375,0.40625,0.68421,0.07895,0.07895,0.73494,0.41803,0.19474
combined_hard_shift,0.20,learned_correlation_classifier,0,64,0.45312,0.31250,0.68966,0.03448,0.03448,0.75592,0.35992,0.21133
combined_hard_shift,0.20,learned_correlation_classifier,1,64,0.39062,0.21875,0.56000,0.16000,0.16000,0.74850,0.27632,0.21026
combined_hard_shift,0.20,learned_correlation_classifier,2,64,0.48438,0.35938,0.74194,0.06452,0.06452,0.75322,0.38654,0.20770
combined_hard_shift,0.20,learned_correlation_classifier,3,64,0.43750,0.28125,0.64286,0.03571,0.03571,0.74674,0.33516,0.20801
combined_hard_shift,0.20,learned_correlation_classifier,4,64,0.43750,0.34375,0.78571,0.10714,0.10714,0.75362,0.37325,0.20250
combined_hard_shift,0.20,learned_correlation_classifier,5,64,0.34375,0.20312,0.59091,0.00000,0.00000,0.74283,0.28423,0.21532
combined_hard_shift,0.20,learned_correlation_classifier,6,64,0.42188,0.26562,0.62963,0.11111,0.11111,0.74188,0.30978,0.21613
combined_hard_shift,0.20,learned_correlation_classifier,7,64,0.45312,0.32812,0.72414,0.10345,0.10345,0.73802,0.35177,0.21770
combined_hard_shift,0.20,learned_correlation_classifier,8,64,0.40625,0.29688,0.73077,0.19231,0.19231,0.74237,0.32074,0.21529
combined_hard_shift,0.20,learned_correlation_classifier,9,64,0.34375,0.26562,0.77273,0.13636,0.13636,0.73401,0.30555,0.22391
combined_hard_shift,0.20,oracle_causal_mask,0,64,1.00000,0.98438,0.98438,0.00000,0.00000,1.00000,0.96906,0.02145
combined_hard_shift,0.20,oracle_causal_mask,1,64,1.00000,0.96875,0.96875,0.00000,0.00000,1.00000,0.95813,0.02140
combined_hard_shift,0.20,oracle_causal_mask,2,64,1.00000,0.96875,0.96875,0.01562,0.01562,1.00000,0.95250,0.02143
combined_hard_shift,0.20,oracle_causal_mask,3,64,1.00000,0.98438,0.98438,0.00000,0.00000,1.00000,0.96906,0.02146
combined_hard_shift,0.20,oracle_causal_mask,4,64,1.00000,0.98438,0.98438,0.04688,0.04688,1.00000,0.95219,0.02147
combined_hard_shift,0.20,oracle_causal_mask,5,64,1.00000,0.96875,0.96875,0.00000,0.00000,1.00000,0.95813,0.02156
combined_hard_shift,0.20,oracle_causal_mask,6,64,1.00000,0.96875,0.96875,0.01562,0.01562,1.00000,0.95250,0.02151
combined_hard_shift,0.20,oracle_causal_mask,7,64,1.00000,0.95312,0.95312,0.01562,0.01562,1.00000,0.94156,0.02143
combined_hard_shift,0.20,oracle_causal_mask,8,64,1.00000,1.00000,1.00000,0.00000,0.00000,1.00000,0.98000,0.02145
combined_hard_shift,0.20,oracle_causal_mask,9,64,1.00000,0.96875,0.96875,0.00000,0.00000,1.00000,0.95813,0.02151
combined_hard_shift,0.20,world_model_flow_predictor,0,64,0.53125,0.29688,0.55882,0.05882,0.05882,0.77830,0.35620,0.19266
combined_hard_shift,0.20,world_model_flow_predictor,1,64,0.43750,0.32812,0.75000,0.17857,0.17857,0.77076,0.35468,0.19821
combined_hard_shift,0.20,world_model_flow_predictor,2,64,0.48438,0.34375,0.70968,0.06452,0.06452,0.78079,0.38812,0.19352
combined_hard_shift,0.20,world_model_flow_predictor,3,64,0.51562,0.39062,0.75758,0.06061,0.06061,0.77756,0.42070,0.19545
combined_hard_shift,0.20,world_model_flow_predictor,4,64,0.31250,0.25000,0.80000,0.10000,0.10000,0.77241,0.32103,0.20315
combined_hard_shift,0.20,world_model_flow_predictor,5,64,0.39062,0.32812,0.84000,0.12000,0.12000,0.76406,0.36352,0.20475
combined_hard_shift,0.20,world_model_flow_predictor,6,64,0.46875,0.31250,0.66667,0.06667,0.06667,0.77693,0.36414,0.19983
combined_hard_shift,0.20,world_model_flow_predictor,7,64,0.56250,0.42188,0.75000,0.08333,0.08333,0.78535,0.44021,0.19054
combined_hard_shift,0.20,world_model_flow_predictor,8,64,0.50000,0.31250,0.62500,0.12500,0.12500,0.77657,0.35143,0.19789
combined_hard_shift,0.20,world_model_flow_predictor,9,64,0.53125,0.42188,0.79412,0.05882,0.05882,0.77603,0.43743,0.19522
distractor_contact_shift,0.02,calibrated_tree_flow_proxy,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78226,0.16121,0.22109
distractor_contact_shift,0.02,calibrated_tree_flow_proxy,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77560,0.15594,0.22523
distractor_contact_shift,0.02,calibrated_tree_flow_proxy,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78364,0.16113,0.22048
distractor_contact_shift,0.02,calibrated_tree_flow_proxy,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78425,0.16008,0.22173
distractor_contact_shift,0.02,calibrated_tree_flow_proxy,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78424,0.16099,0.22197
distractor_contact_shift,0.02,calibrated_tree_flow_proxy,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.80114,0.16688,0.21439
distractor_contact_shift,0.02,calibrated_tree_flow_proxy,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78155,0.16175,0.22025
distractor_contact_shift,0.02,calibrated_tree_flow_proxy,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76421,0.15457,0.22590
distractor_contact_shift,0.02,calibrated_tree_flow_proxy,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79944,0.16990,0.21365
distractor_contact_shift,0.02,calibrated_tree_flow_proxy,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76072,0.15330,0.22949
distractor_contact_shift,0.02,causal_scene_flow_model_v5,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78507,0.16417,0.20973
distractor_contact_shift,0.02,causal_scene_flow_model_v5,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76075,0.14808,0.22009
distractor_contact_shift,0.02,causal_scene_flow_model_v5,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77224,0.15792,0.21089
distractor_contact_shift,0.02,causal_scene_flow_model_v5,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77104,0.15549,0.21681
distractor_contact_shift,0.02,causal_scene_flow_model_v5,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78348,0.16122,0.21079
distractor_contact_shift,0.02,causal_scene_flow_model_v5,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79646,0.16550,0.20583
distractor_contact_shift,0.02,causal_scene_flow_model_v5,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77671,0.15961,0.21061
distractor_contact_shift,0.02,causal_scene_flow_model_v5,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.75822,0.15358,0.21812
distractor_contact_shift,0.02,causal_scene_flow_model_v5,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79134,0.16569,0.20608
distractor_contact_shift,0.02,causal_scene_flow_model_v5,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.73807,0.14293,0.22412
distractor_contact_shift,0.02,contrastive_action_flow,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79131,0.17061,0.17846
distractor_contact_shift,0.02,contrastive_action_flow,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78354,0.16620,0.18253
distractor_contact_shift,0.02,contrastive_action_flow,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78259,0.16667,0.18209
distractor_contact_shift,0.02,contrastive_action_flow,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79493,0.17022,0.17879
distractor_contact_shift,0.02,contrastive_action_flow,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78260,0.16660,0.18311
distractor_contact_shift,0.02,contrastive_action_flow,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.81985,0.18179,0.16892
distractor_contact_shift,0.02,contrastive_action_flow,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77868,0.16571,0.18187
distractor_contact_shift,0.02,contrastive_action_flow,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76606,0.16035,0.18583
distractor_contact_shift,0.02,contrastive_action_flow,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.80621,0.17806,0.17207
distractor_contact_shift,0.02,contrastive_action_flow,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.75715,0.15810,0.19026
distractor_contact_shift,0.02,learned_correlation_classifier,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77084,0.15559,0.20110
distractor_contact_shift,0.02,learned_correlation_classifier,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77457,0.15539,0.20159
distractor_contact_shift,0.02,learned_correlation_classifier,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76969,0.15346,0.20477
distractor_contact_shift,0.02,learned_correlation_classifier,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78254,0.15801,0.19827
distractor_contact_shift,0.02,learned_correlation_classifier,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76477,0.15200,0.20665
distractor_contact_shift,0.02,learned_correlation_classifier,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78898,0.16082,0.19470
distractor_contact_shift,0.02,learned_correlation_classifier,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76933,0.15530,0.20137
distractor_contact_shift,0.02,learned_correlation_classifier,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.75461,0.14989,0.20479
distractor_contact_shift,0.02,learned_correlation_classifier,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79344,0.16620,0.19085
distractor_contact_shift,0.02,learned_correlation_classifier,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.75203,0.14926,0.20956
distractor_contact_shift,0.02,oracle_causal_mask,0,64,0.70312,0.67188,0.95556,0.00000,0.00000,1.00000,0.75031,0.01965
distractor_contact_shift,0.02,oracle_causal_mask,1,64,0.67188,0.65625,0.97674,0.00000,0.00000,1.00000,0.73938,0.01974
distractor_contact_shift,0.02,oracle_causal_mask,2,64,0.70312,0.70312,1.00000,0.00000,0.00000,1.00000,0.77219,0.01960
distractor_contact_shift,0.02,oracle_causal_mask,3,64,0.79688,0.78125,0.98039,0.00000,0.00000,1.00000,0.82688,0.01956
distractor_contact_shift,0.02,oracle_causal_mask,4,64,0.81250,0.81250,1.00000,0.00000,0.00000,1.00000,0.84875,0.01943
distractor_contact_shift,0.02,oracle_causal_mask,5,64,0.70312,0.68750,0.97778,0.00000,0.00000,1.00000,0.76125,0.01967
distractor_contact_shift,0.02,oracle_causal_mask,6,64,0.73438,0.71875,0.97872,0.00000,0.00000,1.00000,0.78313,0.01951
distractor_contact_shift,0.02,oracle_causal_mask,7,64,0.64062,0.62500,0.97561,0.07317,0.07317,1.00000,0.70063,0.01967
distractor_contact_shift,0.02,oracle_causal_mask,8,64,0.62500,0.62500,1.00000,0.00000,0.00000,1.00000,0.71750,0.01976
distractor_contact_shift,0.02,oracle_causal_mask,9,64,0.67188,0.65625,0.97674,0.00000,0.00000,1.00000,0.73938,0.01975
distractor_contact_shift,0.02,world_model_flow_predictor,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79735,0.16768,0.20038
distractor_contact_shift,0.02,world_model_flow_predictor,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77798,0.15561,0.20763
distractor_contact_shift,0.02,world_model_flow_predictor,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78585,0.16378,0.19960
distractor_contact_shift,0.02,world_model_flow_predictor,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78311,0.15901,0.20783
distractor_contact_shift,0.02,world_model_flow_predictor,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79674,0.16669,0.19974
distractor_contact_shift,0.02,world_model_flow_predictor,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.81164,0.17196,0.19374
distractor_contact_shift,0.02,world_model_flow_predictor,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78145,0.16009,0.20339
distractor_contact_shift,0.02,world_model_flow_predictor,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77127,0.15808,0.20793
distractor_contact_shift,0.02,world_model_flow_predictor,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.80178,0.16852,0.19708
distractor_contact_shift,0.02,world_model_flow_predictor,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.75120,0.14912,0.21281
distractor_contact_shift,0.05,calibrated_tree_flow_proxy,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78226,0.16121,0.22109
distractor_contact_shift,0.05,calibrated_tree_flow_proxy,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77560,0.15594,0.22523
distractor_contact_shift,0.05,calibrated_tree_flow_proxy,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78364,0.16113,0.22048
distractor_contact_shift,0.05,calibrated_tree_flow_proxy,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78425,0.16008,0.22173
distractor_contact_shift,0.05,calibrated_tree_flow_proxy,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78424,0.16099,0.22197
distractor_contact_shift,0.05,calibrated_tree_flow_proxy,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.80114,0.16688,0.21439
distractor_contact_shift,0.05,calibrated_tree_flow_proxy,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78155,0.16175,0.22025
distractor_contact_shift,0.05,calibrated_tree_flow_proxy,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76421,0.15457,0.22590
distractor_contact_shift,0.05,calibrated_tree_flow_proxy,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79944,0.16990,0.21365
distractor_contact_shift,0.05,calibrated_tree_flow_proxy,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76072,0.15330,0.22949
distractor_contact_shift,0.05,causal_scene_flow_model_v5,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78507,0.16417,0.20973
distractor_contact_shift,0.05,causal_scene_flow_model_v5,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76075,0.14808,0.22009
distractor_contact_shift,0.05,causal_scene_flow_model_v5,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77224,0.15792,0.21089
distractor_contact_shift,0.05,causal_scene_flow_model_v5,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77104,0.15549,0.21681
distractor_contact_shift,0.05,causal_scene_flow_model_v5,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78348,0.16122,0.21079
distractor_contact_shift,0.05,causal_scene_flow_model_v5,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79646,0.16550,0.20583
distractor_contact_shift,0.05,causal_scene_flow_model_v5,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77671,0.15961,0.21061
distractor_contact_shift,0.05,causal_scene_flow_model_v5,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.75822,0.15358,0.21812
distractor_contact_shift,0.05,causal_scene_flow_model_v5,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79134,0.16569,0.20608
distractor_contact_shift,0.05,causal_scene_flow_model_v5,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.73807,0.14293,0.22412
distractor_contact_shift,0.05,contrastive_action_flow,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79131,0.17061,0.17846
distractor_contact_shift,0.05,contrastive_action_flow,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78354,0.16620,0.18253
distractor_contact_shift,0.05,contrastive_action_flow,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78259,0.16667,0.18209
distractor_contact_shift,0.05,contrastive_action_flow,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79493,0.17022,0.17879
distractor_contact_shift,0.05,contrastive_action_flow,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78260,0.16660,0.18311
distractor_contact_shift,0.05,contrastive_action_flow,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.81985,0.18179,0.16892
distractor_contact_shift,0.05,contrastive_action_flow,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77868,0.16571,0.18187
distractor_contact_shift,0.05,contrastive_action_flow,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76606,0.16035,0.18583
distractor_contact_shift,0.05,contrastive_action_flow,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.80621,0.17806,0.17207
distractor_contact_shift,0.05,contrastive_action_flow,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.75715,0.15810,0.19026
distractor_contact_shift,0.05,learned_correlation_classifier,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77084,0.15559,0.20110
distractor_contact_shift,0.05,learned_correlation_classifier,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77457,0.15539,0.20159
distractor_contact_shift,0.05,learned_correlation_classifier,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76969,0.15346,0.20477
distractor_contact_shift,0.05,learned_correlation_classifier,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78254,0.15801,0.19827
distractor_contact_shift,0.05,learned_correlation_classifier,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76477,0.15200,0.20665
distractor_contact_shift,0.05,learned_correlation_classifier,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78898,0.16082,0.19470
distractor_contact_shift,0.05,learned_correlation_classifier,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76933,0.15530,0.20137
distractor_contact_shift,0.05,learned_correlation_classifier,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.75461,0.14989,0.20479
distractor_contact_shift,0.05,learned_correlation_classifier,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79344,0.16620,0.19085
distractor_contact_shift,0.05,learned_correlation_classifier,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.75203,0.14926,0.20956
distractor_contact_shift,0.05,oracle_causal_mask,0,64,1.00000,0.98438,0.98438,0.00000,0.00000,1.00000,0.96906,0.01965
distractor_contact_shift,0.05,oracle_causal_mask,1,64,1.00000,0.96875,0.96875,0.03125,0.03125,1.00000,0.94688,0.01974
distractor_contact_shift,0.05,oracle_causal_mask,2,64,1.00000,0.90625,0.90625,0.04688,0.04688,1.00000,0.89750,0.01960
distractor_contact_shift,0.05,oracle_causal_mask,3,64,1.00000,0.95312,0.95312,0.01562,0.01562,1.00000,0.94156,0.01956
distractor_contact_shift,0.05,oracle_causal_mask,4,64,1.00000,1.00000,1.00000,0.03125,0.03125,1.00000,0.96875,0.01943
distractor_contact_shift,0.05,oracle_causal_mask,5,64,1.00000,0.93750,0.93750,0.03125,0.03125,1.00000,0.92500,0.01967
distractor_contact_shift,0.05,oracle_causal_mask,6,64,1.00000,0.98438,0.98438,0.00000,0.00000,1.00000,0.96906,0.01951
distractor_contact_shift,0.05,oracle_causal_mask,7,64,1.00000,0.98438,0.98438,0.03125,0.03125,1.00000,0.95781,0.01967
distractor_contact_shift,0.05,oracle_causal_mask,8,64,1.00000,0.98438,0.98438,0.01562,0.01562,1.00000,0.96344,0.01976
distractor_contact_shift,0.05,oracle_causal_mask,9,64,1.00000,0.96875,0.96875,0.00000,0.00000,1.00000,0.95813,0.01975
distractor_contact_shift,0.05,world_model_flow_predictor,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79735,0.16768,0.20038
distractor_contact_shift,0.05,world_model_flow_predictor,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77798,0.15561,0.20763
distractor_contact_shift,0.05,world_model_flow_predictor,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78585,0.16378,0.19960
distractor_contact_shift,0.05,world_model_flow_predictor,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78311,0.15901,0.20783
distractor_contact_shift,0.05,world_model_flow_predictor,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79674,0.16669,0.19974
distractor_contact_shift,0.05,world_model_flow_predictor,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.81164,0.17196,0.19374
distractor_contact_shift,0.05,world_model_flow_predictor,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78145,0.16009,0.20339
distractor_contact_shift,0.05,world_model_flow_predictor,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77127,0.15808,0.20793
distractor_contact_shift,0.05,world_model_flow_predictor,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.80178,0.16852,0.19708
distractor_contact_shift,0.05,world_model_flow_predictor,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.75120,0.14912,0.21281
distractor_contact_shift,0.10,calibrated_tree_flow_proxy,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78226,0.16121,0.22109
distractor_contact_shift,0.10,calibrated_tree_flow_proxy,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77560,0.15594,0.22523
distractor_contact_shift,0.10,calibrated_tree_flow_proxy,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78364,0.16113,0.22048
distractor_contact_shift,0.10,calibrated_tree_flow_proxy,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78425,0.16008,0.22173
distractor_contact_shift,0.10,calibrated_tree_flow_proxy,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78424,0.16099,0.22197
distractor_contact_shift,0.10,calibrated_tree_flow_proxy,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.80114,0.16688,0.21439
distractor_contact_shift,0.10,calibrated_tree_flow_proxy,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78155,0.16175,0.22025
distractor_contact_shift,0.10,calibrated_tree_flow_proxy,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76421,0.15457,0.22590
distractor_contact_shift,0.10,calibrated_tree_flow_proxy,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79944,0.16990,0.21365
distractor_contact_shift,0.10,calibrated_tree_flow_proxy,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76072,0.15330,0.22949
distractor_contact_shift,0.10,causal_scene_flow_model_v5,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78507,0.16417,0.20973
distractor_contact_shift,0.10,causal_scene_flow_model_v5,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76075,0.14808,0.22009
distractor_contact_shift,0.10,causal_scene_flow_model_v5,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77224,0.15792,0.21089
distractor_contact_shift,0.10,causal_scene_flow_model_v5,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77104,0.15549,0.21681
distractor_contact_shift,0.10,causal_scene_flow_model_v5,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78348,0.16122,0.21079
distractor_contact_shift,0.10,causal_scene_flow_model_v5,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79646,0.16550,0.20583
distractor_contact_shift,0.10,causal_scene_flow_model_v5,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77671,0.15961,0.21061
distractor_contact_shift,0.10,causal_scene_flow_model_v5,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.75822,0.15358,0.21812
distractor_contact_shift,0.10,causal_scene_flow_model_v5,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79134,0.16569,0.20608
distractor_contact_shift,0.10,causal_scene_flow_model_v5,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.73807,0.14293,0.22412
distractor_contact_shift,0.10,contrastive_action_flow,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79131,0.17061,0.17846
distractor_contact_shift,0.10,contrastive_action_flow,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78354,0.16620,0.18253
distractor_contact_shift,0.10,contrastive_action_flow,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78259,0.16667,0.18209
distractor_contact_shift,0.10,contrastive_action_flow,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79493,0.17022,0.17879
distractor_contact_shift,0.10,contrastive_action_flow,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78260,0.16660,0.18311
distractor_contact_shift,0.10,contrastive_action_flow,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.81985,0.18179,0.16892
distractor_contact_shift,0.10,contrastive_action_flow,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77868,0.16571,0.18187
distractor_contact_shift,0.10,contrastive_action_flow,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76606,0.16035,0.18583
distractor_contact_shift,0.10,contrastive_action_flow,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.80621,0.17806,0.17207
distractor_contact_shift,0.10,contrastive_action_flow,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.75715,0.15810,0.19026
distractor_contact_shift,0.10,learned_correlation_classifier,0,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77084,0.15559,0.20110
distractor_contact_shift,0.10,learned_correlation_classifier,1,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.77457,0.15539,0.20159
distractor_contact_shift,0.10,learned_correlation_classifier,2,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76969,0.15346,0.20477
distractor_contact_shift,0.10,learned_correlation_classifier,3,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78254,0.15801,0.19827
distractor_contact_shift,0.10,learned_correlation_classifier,4,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76477,0.15200,0.20665
distractor_contact_shift,0.10,learned_correlation_classifier,5,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.78898,0.16082,0.19470
distractor_contact_shift,0.10,learned_correlation_classifier,6,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.76933,0.15530,0.20137
distractor_contact_shift,0.10,learned_correlation_classifier,7,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.75461,0.14989,0.20479
distractor_contact_shift,0.10,learned_correlation_classifier,8,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.79344,0.16620,0.19085
distractor_contact_shift,0.10,learned_correlation_classifier,9,64,0.00000,0.00000,0.00000,0.00000,0.00000,0.75203,0.14926,0.20956
